2023-07-09 22:13:49,112 - INFO - FileInfo(name='sync.cpython-310', ext='.pyc', type='file', parent='__pycache__')
2023-07-09 22:13:49,112 - INFO - FileInfo(name='__init__.cpython-310', ext='.pyc', type='file', parent='__pycache__')
2023-07-09 22:13:49,112 - INFO - FileInfo(name='__pycache__', ext='', type='directory', parent='backends')
2023-07-09 22:13:49,113 - INFO - FileInfo(name='trio', ext='.py', type='file', parent='backends')
2023-07-09 22:13:49,113 - INFO - FileInfo(name='base', ext='.py', type='file', parent='backends')
2023-07-09 22:13:49,113 - INFO - FileInfo(name='auto', ext='.py', type='file', parent='backends')
2023-07-09 22:13:49,113 - INFO - FileInfo(name='mock', ext='.py', type='file', parent='backends')
2023-07-09 22:13:49,113 - INFO - FileInfo(name='backends', ext='', type='directory', parent='httpcore')
2023-07-09 22:13:49,113 - INFO - FileInfo(name='__init__', ext='.py', type='file', parent='httpcore')
2023-07-09 22:13:49,113 - INFO - FileInfo(name='_api.cpython-310', ext='.pyc', type='file', parent='__pycache__')
2023-07-09 22:13:49,113 - INFO - FileInfo(name='_exceptions.cpython-310', ext='.pyc', type='file', parent='__pycache__')
2023-07-09 22:13:49,114 - INFO - FileInfo(name='_utils.cpython-310', ext='.pyc', type='file', parent='__pycache__')
2023-07-09 22:13:49,114 - INFO - FileInfo(name='_models.cpython-310', ext='.pyc', type='file', parent='__pycache__')
2023-07-09 22:13:49,114 - INFO - FileInfo(name='_ssl.cpython-310', ext='.pyc', type='file', parent='__pycache__')
2023-07-09 22:13:49,114 - INFO - FileInfo(name='_synchronization.cpython-310', ext='.pyc', type='file', parent='__pycache__')
2023-07-09 22:13:49,114 - INFO - FileInfo(name='_trace.cpython-310', ext='.pyc', type='file', parent='__pycache__')
2023-07-09 22:13:49,114 - INFO - FileInfo(name='__init__.cpython-310', ext='.pyc', type='file', parent='__pycache__')
2023-07-09 22:13:49,114 - INFO - FileInfo(name='__pycache__', ext='', type='directory', parent='httpcore')
2023-07-09 22:13:49,114 - INFO - FileInfo(name='_trace', ext='.py', type='file', parent='httpcore')
2023-07-09 22:13:49,114 - INFO - FileInfo(name='py', ext='.typed', type='file', parent='httpcore')
2023-07-09 22:13:49,115 - INFO - FileInfo(name='interfaces', ext='.py', type='file', parent='_sync')
2023-07-09 22:13:49,115 - INFO - FileInfo(name='http_proxy', ext='.py', type='file', parent='_sync')
2023-07-09 22:13:49,115 - INFO - FileInfo(name='__init__', ext='.py', type='file', parent='_sync')
2023-07-09 22:13:49,115 - INFO - FileInfo(name='http2', ext='.py', type='file', parent='_sync')
2023-07-09 22:13:49,115 - INFO - FileInfo(name='http_proxy.cpython-310', ext='.pyc', type='file', parent='__pycache__')
